p1_rtt,p1_cwnd,p1_inf,p2_rtt,p2_cwnd,p2_inf,GoodputImproved,Goodput,selected path,reward
74.158,67.16,0,92.575,592.76,444509,No,21973000,1,-1
92.575,592.76,445859,74.158,67.16,0,Yes,21974460,1,1
92.575,592.76,445859,74.158,67.16,1350,Yes,21975920,0,1
92.575,592.76,447209,74.158,67.16,1350,Yes,21977380,1,1
92.575,592.76,447209,74.158,67.16,2700,Yes,21978840,0,1
92.575,592.76,448559,74.158,67.16,2700,Yes,21980300,1,1
92.575,592.76,448559,74.158,67.16,4050,Yes,21981760,0,1
92.575,592.76,449909,74.158,67.16,4050,Yes,21983220,1,1
92.575,592.76,449909,74.158,67.16,5400,Yes,21984680,0,1
92.575,592.76,451259,74.158,67.16,5400,Yes,21986140,1,1
92.575,592.76,451259,74.158,67.16,6750,Yes,21987600,0,1
92.575,592.76,452609,74.158,67.16,6750,Yes,21989060,1,1
92.575,592.76,452609,74.158,67.16,8100,Yes,21990520,0,1
92.575,592.76,453959,74.158,67.16,8100,Yes,21991980,1,1
74.158,67.16,9450,92.575,592.76,453959,Yes,21993440,0,1
92.575,592.76,453959,74.158,67.16,10800,Yes,21994900,1,1
92.575,592.76,453959,74.158,67.16,12150,Yes,21996360,0,1
92.575,592.76,455309,74.158,67.16,12150,Yes,21997820,1,1
92.575,592.76,455309,74.158,67.16,13500,Yes,21999280,0,1
92.575,592.76,456659,74.158,67.16,13500,Yes,22000740,1,1
92.575,592.76,456659,74.158,67.16,14850,Yes,22002200,0,1
92.575,592.76,458009,74.158,67.16,14850,Yes,22003660,1,1
92.575,592.76,458009,74.158,67.16,16200,Yes,22005120,0,1
92.575,592.76,459359,74.158,67.16,16200,Yes,22006580,1,1
92.575,592.76,459359,74.158,67.16,17550,Yes,22008040,0,1
92.575,592.76,460709,74.158,67.16,17550,Yes,22009500,1,1
92.575,592.76,460709,74.158,67.16,18900,Yes,22010960,0,1
92.575,592.76,462059,74.158,67.16,18900,Yes,22012420,1,1
92.575,592.76,462059,74.158,67.16,20250,Yes,22013880,0,1
92.575,592.76,463409,74.158,67.16,20250,Yes,22015340,1,1
74.158,67.16,21600,92.575,592.76,463409,Yes,22016800,0,1
92.575,592.76,463409,74.158,67.16,22950,Yes,22018260,1,1
74.158,67.16,24300,92.575,592.76,463409,Yes,22019720,0,1
92.575,592.76,463409,74.158,67.16,25650,Yes,22021180,1,1
74.158,67.16,27000,92.575,592.76,463409,Yes,22022640,0,1
92.575,592.76,463409,74.158,67.16,28350,Yes,22024100,1,1
92.575,592.76,463409,74.158,67.16,29700,Yes,22025560,0,1
92.575,592.76,464759,74.158,67.16,29700,Yes,22027020,1,1
74.158,67.16,31050,92.575,592.76,464759,Yes,22028480,0,1
92.575,592.76,464759,74.158,67.16,32400,Yes,22029940,1,1
92.575,592.76,464759,74.158,67.16,33750,Yes,22031400,0,1
74.158,67.16,33750,92.575,592.76,466109,Yes,22032860,1,1
92.575,592.76,467459,74.158,67.16,33750,Yes,22034320,0,1
92.575,592.76,468809,74.158,67.16,33750,Yes,22035780,1,1
92.575,592.76,468809,74.158,67.16,35100,Yes,22037240,0,1
92.575,592.76,470159,74.158,67.16,35100,Yes,22038700,1,1
92.575,592.76,470159,74.158,67.16,36450,Yes,22040160,0,1
92.575,592.76,471509,74.158,67.16,36450,Yes,22041620,1,1
92.575,592.76,471509,74.158,67.16,37800,Yes,22043080,0,1
92.575,592.76,472859,74.158,67.16,37800,Yes,22044540,1,1
92.575,592.76,472859,74.158,67.16,39150,Yes,22046000,0,1
92.575,592.76,474209,74.158,67.16,39150,Yes,22047460,1,1
92.575,592.76,474209,74.158,67.16,40500,Yes,22048920,0,1
92.575,592.76,475559,74.158,67.16,40500,Yes,22050380,1,1
92.575,592.76,475559,74.158,67.16,41850,Yes,22051840,0,1
74.158,67.16,41850,92.575,592.76,476909,Yes,22053300,1,1
92.575,592.76,478259,74.158,67.16,41850,Yes,22054760,0,1
92.575,592.76,479609,74.158,67.16,41850,Yes,22056220,1,1
92.575,592.76,479609,74.158,67.16,43200,Yes,22057680,0,1
92.575,592.76,480959,74.158,67.16,43200,Yes,22059140,1,1
92.575,592.76,480959,74.158,67.16,44550,Yes,22060600,0,1
92.575,592.76,482309,74.158,67.16,44550,Yes,22062060,1,1
74.158,67.16,45900,92.575,592.76,482309,Yes,22063520,0,1
74.158,67.16,47250,92.575,592.76,482309,Yes,22064980,1,1
92.575,592.76,483659,74.158,67.16,47250,Yes,22066440,0,1
92.575,592.76,485009,74.158,67.16,47250,Yes,22067900,1,1
92.575,592.76,485009,74.158,67.16,48600,Yes,22069360,0,1
92.575,592.76,486359,74.158,67.16,48600,Yes,22070820,1,1
92.575,592.76,486359,74.158,67.16,49950,Yes,22072280,0,1
92.575,592.76,487709,74.158,67.16,49950,Yes,22073740,1,1
74.158,67.16,51300,92.575,592.76,487709,Yes,22075200,0,1
92.575,592.76,487709,74.158,67.16,52650,Yes,22076660,1,1
92.575,592.76,487709,74.158,67.16,54000,Yes,22078120,0,1
92.575,592.76,489059,74.158,67.16,54000,Yes,22079580,1,1
92.575,592.76,489059,74.158,67.16,55350,Yes,22081040,0,1
92.575,592.76,490409,74.158,67.16,55350,Yes,22082500,1,1
92.575,592.76,490409,74.158,67.16,56700,Yes,22083960,0,1
92.575,592.76,491759,74.158,67.16,56700,Yes,22085420,1,1
92.575,592.76,491759,74.158,67.16,58050,Yes,22086880,0,1
92.575,592.76,493109,74.158,67.16,58050,Yes,22088340,1,1
92.575,592.76,493109,74.158,67.16,59400,Yes,22089800,0,1
92.575,592.76,494459,74.158,67.16,59400,Yes,22091260,1,1
92.575,592.76,494459,74.158,67.16,60750,Yes,22092720,0,1
92.575,592.76,495809,74.158,67.16,60750,Yes,22094180,1,1
92.575,592.76,495809,74.158,67.16,62100,Yes,22095640,0,1
92.575,592.76,497159,74.158,67.16,62100,Yes,22097100,1,1
92.575,592.76,497159,74.158,67.16,63450,Yes,22098560,0,1
92.575,592.76,498509,74.158,67.16,63450,Yes,22100020,1,1
92.575,592.76,498509,74.158,67.16,64800,Yes,22101480,0,1
92.575,592.76,499859,74.158,67.16,64800,Yes,22102940,1,1
92.575,592.76,499859,74.158,67.16,66150,Yes,22104400,0,1
92.575,592.76,501209,74.158,67.16,66150,Yes,22105860,1,1
87.509,67.16,64800,131.749,592.76,446147,Yes,22510280,0,1
131.892,592.76,443447,87.509,67.16,64800,No,22510280,1,-1
87.834,67.16,62100,131.892,592.76,443447,No,22510280,1,-1
132.059,592.76,440747,87.834,67.16,62100,No,22510280,1,-1
132.059,592.76,440747,88.25,67.16,59400,No,22510280,1,-1
132.163,592.76,438047,88.25,67.16,59400,No,22510280,1,-1
132.163,592.76,438047,88.686,67.16,56700,No,22510280,1,-1
132.291,592.76,435347,88.686,67.16,56700,No,22510280,1,-1
132.291,592.76,435347,89.179,67.16,54000,No,22510280,1,-1
132.45,592.76,432647,89.179,67.16,54000,No,22510280,1,-1
132.45,592.76,432647,89.543,67.16,51300,No,22510280,1,-1
132.598,592.76,429947,89.543,67.16,51300,No,22510280,1,-1
132.598,592.76,429947,89.966,67.16,48600,No,22510280,1,-1
132.726,592.76,427247,89.966,67.16,48600,No,22510280,1,-1
132.726,592.76,427247,90.362,67.16,45900,No,22510280,1,-1
132.821,592.76,424547,90.362,67.16,45900,No,22510280,1,-1
132.821,592.76,424547,90.84,67.16,43200,No,22510280,1,-1
132.989,592.76,421847,90.84,67.16,43200,No,22510280,1,-1
132.989,592.76,421847,91.339,67.16,40500,No,22510280,1,-1
132.924,592.76,420167,91.339,67.16,40500,No,22510280,1,-1
132.924,592.76,420167,91.339,67.16,40500,No,22510280,1,-1
132.924,592.76,420167,91.339,67.16,40500,No,22510280,1,-1
132.924,592.76,420167,91.842,67.16,37800,No,22510280,1,-1
93.785,592.76,418788,91.842,67.16,37800,No,22510280,1,-1
93.785,592.76,418788,92.302,67.16,35100,No,22510280,1,-1
94.124,592.76,416088,92.302,67.16,35100,No,22510280,1,-1
92.628,67.16,32400,94.124,592.76,416088,No,22510280,1,-1
94.508,592.76,413388,92.628,67.16,32400,No,22510280,1,-1
94.508,592.76,413388,93.016,67.16,29700,No,22510280,1,-1
94.962,592.76,410688,93.016,67.16,29700,No,22510280,1,-1
94.962,592.76,410688,93.42,67.16,27000,No,22510280,1,-1
93.42,67.16,27000,95.296,592.76,407988,No,22510280,1,-1
95.296,592.76,407988,93.713,67.16,24300,No,22510280,1,-1
95.729,592.76,405288,93.713,67.16,24300,No,22510280,1,-1
95.729,592.76,405288,94.086,67.16,21600,No,22510280,1,-1
96.188,592.76,402588,94.086,67.16,21600,No,22510280,1,-1
96.188,592.76,402588,94.47,67.16,18900,No,22510280,1,-1
96.289,592.76,399888,94.47,67.16,18900,No,22510280,1,-1
96.289,592.76,399888,94.852,67.16,16200,No,22510280,1,-1
96.669,592.76,397188,94.852,67.16,16200,No,22510280,1,-1
96.669,592.76,397188,95.363,67.16,13500,No,22510280,1,-1
97.147,592.76,394488,95.363,67.16,13500,No,22510280,1,-1
97.147,592.76,394488,95.766,67.16,10800,No,22510280,1,-1
97.147,592.76,394488,95.766,67.16,10800,No,22510280,1,-1
97.147,592.76,394488,95.766,67.16,12150,Yes,22511740,1,1
97.147,592.76,394488,95.766,67.16,13500,Yes,22513200,0,1
97.147,592.76,395838,95.766,67.16,13500,Yes,22514660,1,1
97.147,592.76,395838,95.766,67.16,14850,Yes,22516120,0,1
95.766,67.16,14850,97.147,592.76,397188,Yes,22517580,1,1
97.147,592.76,398538,95.766,67.16,14850,Yes,22519040,0,1
97.147,592.76,399888,95.766,67.16,14850,Yes,22520500,1,1
97.147,592.76,399888,95.766,67.16,16200,Yes,22521960,0,1
97.147,592.76,401238,95.766,67.16,16200,Yes,22523420,1,1
97.147,592.76,401238,95.766,67.16,17550,Yes,22524880,0,1
95.766,67.16,17550,97.147,592.76,402588,Yes,22526340,1,1
97.147,592.76,403938,95.766,67.16,17550,Yes,22527800,0,1
97.147,592.76,405288,95.766,67.16,17550,Yes,22529260,1,1
97.147,592.76,405288,95.766,67.16,18900,Yes,22530720,0,1
97.147,592.76,406638,95.766,67.16,18900,Yes,22532180,1,1
97.147,592.76,406638,95.766,67.16,20250,Yes,22533640,0,1
97.147,592.76,407988,95.766,67.16,20250,Yes,22535100,1,1
97.147,592.76,407988,95.766,67.16,21600,Yes,22536560,0,1
97.147,592.76,409338,95.766,67.16,21600,Yes,22538020,1,1
95.766,67.16,22950,97.147,592.76,409338,Yes,22539480,0,1
97.147,592.76,409338,95.766,67.16,24300,Yes,22540940,1,1
97.147,592.76,409338,95.766,67.16,25650,Yes,22542400,0,1
97.147,592.76,410688,95.766,67.16,25650,Yes,22543860,1,1
97.147,592.76,410688,95.766,67.16,27000,Yes,22545320,0,1
97.147,592.76,412038,95.766,67.16,27000,Yes,22546780,1,1
97.147,592.76,412038,95.766,67.16,28350,Yes,22548240,0,1
97.147,592.76,413388,95.766,67.16,28350,Yes,22549700,1,1
95.766,67.16,29700,97.147,592.76,413388,Yes,22551160,0,1
97.147,592.76,413388,95.766,67.16,31050,Yes,22552620,1,1
97.147,592.76,413388,95.766,67.16,32400,Yes,22554080,0,1
97.147,592.76,414738,95.766,67.16,32400,Yes,22555540,1,1
97.147,592.76,414738,95.766,67.16,33750,Yes,22557000,0,1
97.147,592.76,416088,95.766,67.16,33750,Yes,22558460,1,1
97.147,592.76,416088,95.766,67.16,35100,Yes,22559920,0,1
97.147,592.76,417438,95.766,67.16,35100,Yes,22561380,1,1
97.147,592.76,417438,95.766,67.16,36450,Yes,22562840,0,1
97.147,592.76,418788,95.766,67.16,36450,Yes,22564300,1,1
97.147,592.76,418788,95.766,67.16,37800,Yes,22565760,0,1
97.147,592.76,420138,95.766,67.16,37800,Yes,22567220,1,1
97.147,592.76,420138,95.766,67.16,39150,Yes,22568680,0,1
97.147,592.76,421488,95.766,67.16,39150,Yes,22570140,1,1
95.766,67.16,40500,97.147,592.76,421488,Yes,22571600,0,1
97.147,592.76,421488,95.766,67.16,41850,Yes,22573060,1,1
97.147,592.76,421488,95.766,67.16,43200,Yes,22574520,0,1
97.147,592.76,422838,95.766,67.16,43200,Yes,22575980,1,1
97.147,592.76,422838,95.766,67.16,44550,Yes,22577440,0,1
97.147,592.76,424188,95.766,67.16,44550,Yes,22578900,1,1
97.147,592.76,424188,95.766,67.16,45900,Yes,22580360,0,1
97.147,592.76,425538,95.766,67.16,45900,Yes,22581820,1,1
97.147,592.76,425538,95.766,67.16,47250,Yes,22583280,0,1
97.147,592.76,426888,95.766,67.16,47250,Yes,22584740,1,1
95.766,67.16,48600,97.147,592.76,426888,Yes,22586200,0,1
97.147,592.76,426888,95.766,67.16,49950,Yes,22587660,1,1
97.147,592.76,426888,95.766,67.16,51300,Yes,22589120,0,1
97.147,592.76,428238,95.766,67.16,51300,Yes,22590580,1,1
97.147,592.76,428238,95.766,67.16,52650,Yes,22592040,0,1
97.147,592.76,429588,95.766,67.16,52650,Yes,22593500,1,1
97.147,592.76,429588,95.766,67.16,54000,Yes,22594960,0,1
97.147,592.76,430938,95.766,67.16,54000,Yes,22596420,1,1
97.147,592.76,430938,95.766,67.16,55350,Yes,22597880,0,1
97.147,592.76,432288,95.766,67.16,55350,Yes,22599340,1,1
97.147,592.76,432288,95.766,67.16,56700,Yes,22600800,0,1
95.766,67.16,56700,97.147,592.76,433638,Yes,22602260,1,1
97.147,592.76,434988,95.766,67.16,56700,Yes,22603720,0,1
95.766,67.16,56700,97.147,592.76,436338,Yes,22605180,1,1
97.147,592.76,437688,95.766,67.16,56700,Yes,22606640,0,1
95.766,67.16,56700,97.147,592.76,439038,Yes,22608100,1,1
97.147,592.76,440388,95.766,67.16,56700,Yes,22609560,0,1
95.766,67.16,56700,97.147,592.76,441738,Yes,22611020,1,1
97.147,592.76,443088,95.766,67.16,56700,Yes,22612480,0,1
97.147,592.76,444438,95.766,67.16,56700,Yes,22613940,1,1
97.147,592.76,444438,95.766,67.16,58050,Yes,22615400,0,1
97.147,592.76,445788,95.766,67.16,58050,Yes,22616860,1,1
97.147,592.76,445788,95.766,67.16,59400,Yes,22618320,0,1
97.147,592.76,447138,95.766,67.16,59400,Yes,22619780,1,1
97.147,592.76,447138,95.766,67.16,60750,Yes,22621240,0,1
97.147,592.76,448488,95.766,67.16,60750,Yes,22622700,1,1
97.147,592.76,448488,95.766,67.16,62100,Yes,22624160,0,1
97.147,592.76,449838,95.766,67.16,62100,Yes,22625620,1,1
97.147,592.76,449838,95.766,67.16,63450,Yes,22627080,0,1
97.147,592.76,451188,95.766,67.16,63450,Yes,22628540,1,1
97.147,592.76,451188,95.766,67.16,64800,Yes,22630000,0,1
95.766,67.16,64800,97.147,592.76,452538,Yes,22631460,1,1
97.147,592.76,453888,95.766,67.16,64800,Yes,22632920,0,1
97.147,592.76,455238,95.766,67.16,64800,Yes,22634380,1,1
97.147,592.76,455238,95.766,67.16,66150,Yes,22635840,0,1
97.147,592.76,456588,95.766,67.16,66150,Yes,22637300,1,1
154.024,592.76,525438,87.577,67.16,64800,Yes,23047560,0,1
154.15,592.76,522738,87.577,67.16,64800,No,23047560,1,-1
154.15,592.76,522738,87.885,67.16,62100,No,23047560,1,-1
154.319,592.76,520038,87.885,67.16,62100,No,23047560,1,-1
154.319,592.76,520038,88.2,67.16,59400,No,23047560,1,-1
154.319,592.76,520038,88.579,67.16,56700,No,23047560,1,-1
154.449,592.76,517338,88.579,67.16,56700,No,23047560,1,-1
154.449,592.76,517338,89.05,67.16,54000,No,23047560,1,-1
154.637,592.76,514638,89.05,67.16,54000,No,23047560,1,-1
154.637,592.76,514638,89.494,67.16,51300,No,23047560,1,-1
154.725,592.76,511938,89.494,67.16,51300,No,23047560,1,-1
154.725,592.76,511938,89.883,67.16,48600,No,23047560,1,-1
154.887,592.76,509238,89.883,67.16,48600,No,23047560,1,-1
154.887,592.76,509238,89.883,67.16,48600,No,23047560,1,-1
154.887,592.76,509238,90.382,67.16,45900,Yes,23049020,1,1
155.058,592.76,506538,90.382,67.16,45900,No,23049020,0,-1
155.058,592.76,506538,90.781,67.16,43200,No,23049020,0,-1
155.173,592.76,503838,90.781,67.16,43200,No,23049020,0,-1
155.173,592.76,503838,91.155,67.16,40500,No,23049020,0,-1
91.155,67.16,40500,155.311,592.76,501138,No,23049020,0,-1
155.311,592.76,501138,91.536,67.16,37800,No,23049020,0,-1
155.291,592.76,498438,91.536,67.16,37800,No,23049020,0,-1
155.291,592.76,498438,92.053,67.16,35100,No,23049020,0,-1
155.606,592.76,495738,92.053,67.16,35100,No,23049020,0,-1
155.606,592.76,495738,92.053,67.16,35100,No,23049020,0,-1
155.606,592.76,495738,92.053,67.16,35100,No,23049020,0,-1
155.606,592.76,495738,92.436,67.16,32400,No,23049020,0,-1
155.259,592.76,493038,92.436,67.16,32400,No,23049020,0,-1
155.259,592.76,493038,92.814,67.16,29700,No,23049020,0,-1
155.864,592.76,490338,92.814,67.16,29700,No,23049020,0,-1
155.864,592.76,490338,93.318,67.16,27000,No,23049020,0,-1
156.008,592.76,487638,93.318,67.16,27000,No,23049020,0,-1
156.008,592.76,487638,93.715,67.16,24300,No,23049020,0,-1
156.446,592.76,484938,93.715,67.16,24300,No,23049020,0,-1
156.446,592.76,484938,94.295,67.16,21600,No,23049020,0,-1
156.339,592.76,482238,94.295,67.16,21600,No,23049020,0,-1
156.339,592.76,482238,94.126,67.16,18900,No,23049020,0,-1
94.126,67.16,18900,156.45,592.76,479538,No,23049020,0,-1
156.45,592.76,479538,94.502,67.16,16200,No,23049020,0,-1
94.502,67.16,16200,156.618,592.76,476838,No,23049020,0,-1
156.618,592.76,476838,94.896,67.16,13500,No,23049020,0,-1
156.736,592.76,474138,94.896,67.16,13500,No,23049020,0,-1
95.215,67.16,10800,156.736,592.76,474138,No,23049020,0,-1
156.736,592.76,474138,93.667,67.16,8100,No,23049020,0,-1
156.857,592.76,471438,93.667,67.16,8100,No,23049020,0,-1
156.857,592.76,471438,94.225,67.16,5400,No,23049020,0,-1
156.894,592.76,468738,94.225,67.16,5400,Yes,23050480,0,1
156.894,592.76,468738,94.756,67.16,2700,No,23050480,1,-1
157.12,592.76,466038,94.756,67.16,2700,No,23050480,1,-1
157.12,592.76,466038,95.307,67.16,0,No,23050480,1,-1
157.347,592.76,463338,95.307,67.16,0,No,23050480,1,-1
157.423,592.76,460638,95.307,67.16,0,No,23050480,1,-1
95.307,67.16,0,157.541,592.76,457938,No,23050480,1,-1
157.636,592.76,455238,95.307,67.16,0,No,23050480,1,-1
157.861,592.76,452538,95.307,67.16,0,No,23050480,1,-1
158.01,592.76,449838,95.307,67.16,0,No,23050480,1,-1
95.307,67.16,0,158.145,592.76,447138,No,23050480,1,-1
158.29,592.76,444438,95.307,67.16,0,No,23050480,1,-1
158.29,592.76,444438,95.307,67.16,0,No,23050480,1,-1
158.569,592.76,439038,95.307,67.16,0,Yes,23051940,1,1
95.307,67.16,0,158.689,592.76,436338,No,23051940,0,-1
95.307,67.16,0,159.126,592.76,433638,No,23051940,0,-1
158.989,592.76,430938,95.307,67.16,0,No,23051940,0,-1
159.103,592.76,428238,95.307,67.16,0,No,23051940,0,-1
159.018,592.76,426629,95.307,67.16,0,No,23051940,0,-1
159.018,592.76,426629,95.307,67.16,0,No,23051940,0,-1
159.018,592.76,426629,95.307,67.16,0,No,23051940,0,-1
111.149,592.76,425250,95.307,67.16,0,No,23051940,0,-1
111.658,592.76,422550,95.307,67.16,0,No,23051940,0,-1
112.138,503.7,418500,95.307,67.16,0,No,23050480,0,-1
112.138,503.7,419850,95.307,67.16,0,No,23051940,0,-1
95.307,67.16,0,112.138,503.7,419886,Yes,23053400,0,1
112.607,503.7,417186,95.307,67.16,0,No,23053400,1,-1
113.093,503.7,414486,95.307,67.16,0,No,23053400,1,-1
113.534,503.7,411786,95.307,67.16,0,No,23053400,1,-1
95.307,67.16,0,113.86,503.7,409086,No,23053400,1,-1
114.246,503.7,406386,95.307,67.16,0,No,23053400,1,-1
95.307,67.16,0,114.7,503.7,403686,No,23053400,1,-1
95.307,67.16,0,115.098,503.7,400986,No,23053400,1,-1
115.423,503.7,398286,95.307,67.16,0,No,23053400,1,-1
115.778,503.7,395586,95.307,67.16,0,No,23053400,1,-1
116.158,503.7,392886,95.307,67.16,0,No,23053400,1,-1
95.307,67.16,0,116.552,503.7,390186,No,23053400,1,-1
116.97,503.7,387486,95.307,67.16,0,No,23053400,1,-1
117.499,503.7,384786,95.307,67.16,0,No,23053400,1,-1
118.033,503.7,382086,95.307,67.16,0,No,23053400,1,-1
118.56,503.7,379386,95.307,67.16,0,No,23053400,1,-1
119.089,503.7,376686,95.307,67.16,0,No,23053400,1,-1
119.089,503.7,376686,95.307,67.16,0,No,23053400,1,-1
119.531,503.7,373986,95.307,67.16,0,Yes,23054860,1,1
95.307,67.16,0,119.947,503.7,371286,No,23054860,0,-1
95.307,67.16,0,120.403,503.7,368586,No,23054860,0,-1
120.929,503.7,365886,95.307,67.16,0,No,23054860,0,-1
121.405,503.7,363186,95.307,67.16,0,No,23054860,0,-1
122.014,503.7,360486,95.307,67.16,0,No,23054860,0,-1
122.581,503.7,357786,95.307,67.16,0,No,23054860,0,-1
123.168,503.7,355086,95.307,67.16,0,No,23054860,0,-1
123.798,503.7,352386,95.307,67.16,0,No,23054860,0,-1
124.326,503.7,349686,95.307,67.16,0,No,23054860,0,-1
124.909,503.7,346986,95.307,67.16,0,No,23054860,0,-1
125.502,503.7,344286,95.307,67.16,0,No,23054860,0,-1
126.091,503.7,341586,95.307,67.16,0,No,23054860,0,-1
126.674,503.7,338886,95.307,67.16,0,No,23054860,0,-1
127.281,503.7,336186,95.307,67.16,0,No,23054860,0,-1
127.854,503.7,333486,95.307,67.16,0,No,23054860,0,-1
128.436,503.7,330786,95.307,67.16,0,No,23054860,0,-1
129.024,503.7,328086,95.307,67.16,0,No,23054860,0,-1
129.636,503.7,325386,95.307,67.16,0,No,23054860,0,-1
129.636,503.7,325386,95.307,67.16,0,No,23054860,0,-1
130.233,503.7,322686,95.307,67.16,0,No,23054860,0,-1
130.855,503.7,319986,95.307,67.16,0,No,23054860,0,-1
131.457,503.7,317286,95.307,67.16,0,Yes,23056320,0,1
132.063,503.7,314586,95.307,67.16,0,No,23056320,1,-1
132.706,503.7,311886,95.307,67.16,0,No,23056320,1,-1
133.311,503.7,309186,95.307,67.16,0,No,23056320,1,-1
95.307,67.16,0,133.84,503.7,306486,No,23056320,1,-1
134.454,503.7,303786,95.307,67.16,0,No,23056320,1,-1
135.08,503.7,301086,95.307,67.16,0,No,23056320,1,-1
135.678,503.7,298386,95.307,67.16,0,No,23056320,1,-1
136.265,503.7,295686,95.307,67.16,0,No,23056320,1,-1
136.873,503.7,292986,95.307,67.16,0,No,23056320,1,-1
137.46,503.7,290286,95.307,67.16,0,No,23056320,1,-1
138.069,503.7,287586,95.307,67.16,0,No,23056320,1,-1
138.663,503.7,284886,95.307,67.16,0,No,23056320,1,-1
139.237,503.7,282186,95.307,67.16,0,No,23056320,1,-1
139.83,503.7,279486,95.307,67.16,0,No,23056320,1,-1
140.44,503.7,276786,95.307,67.16,0,No,23056320,1,-1
95.307,67.16,0,141.029,503.7,274086,No,23056320,1,-1
141.029,503.7,274086,95.307,67.16,0,No,23056320,1,-1
141.641,503.7,271386,95.307,67.16,0,Yes,23057780,1,1
142.231,503.7,268686,95.307,67.16,0,No,23057780,0,-1
142.84,503.7,265986,95.307,67.16,0,No,23057780,0,-1
143.425,503.7,263286,95.307,67.16,0,No,23057780,0,-1
144.034,503.7,260586,95.307,67.16,0,No,23057780,0,-1
144.644,503.7,257886,95.307,67.16,0,No,23057780,0,-1
145.247,503.7,255186,95.307,67.16,0,No,23057780,0,-1
145.854,503.7,252486,95.307,67.16,0,No,23057780,0,-1
146.43,503.7,249786,95.307,67.16,0,No,23057780,0,-1
147.034,503.7,247086,95.307,67.16,0,No,23057780,0,-1
147.646,503.7,244386,95.307,67.16,0,No,23057780,0,-1
148.259,503.7,241686,95.307,67.16,0,No,23057780,0,-1
148.872,503.7,238986,95.307,67.16,0,No,23057780,0,-1
149.45,503.7,236286,95.307,67.16,0,No,23057780,0,-1
150.032,503.7,233586,95.307,67.16,0,No,23057780,0,-1
150.647,503.7,230886,95.307,67.16,0,No,23057780,0,-1
